SR,AuthorID,Affiliation,Country
"TAYLOR J, 2018, CORP SOC RESP ENV MA",NAME:DOBIN_YIM,"GEORGE WASHINGTON UNIVERSITY, US",UNITED STATES OF AMERICA
"TAYLOR J, 2018, CORP SOC RESP ENV MA",NAME:JOSEPH_VITHAYATHIL,"SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE, US",UNITED STATES OF AMERICA
"SOUSA V, 2016, WEST J NURS RES",NAME:KAREN_DUNN_LOPEZ,"UNIVERSITY OF ILLINOIS CHICAGO, US",UNITED STATES OF AMERICA
"SOUSA V, 2016, WEST J NURS RES",NAME:JEFFREY_MATSON,"UNIVERSITY OF ILLINOIS CHICAGO, US",UNITED STATES OF AMERICA
"SOUSA V, 2016, WEST J NURS RES",NAME:VANESSA_EMILLE_CARVALHO_DE_SOUSA,"UNIVERSITY OF ILLINOIS CHICAGO, US",UNITED STATES OF AMERICA
"HAMMER J, 2016, ECON DEV Q",NAME:GARY_PIVO,"UNIVERSITY OF ARIZONA, US",UNITED STATES OF AMERICA
"HAMMER J, 2016, ECON DEV Q",ORCID:0000-0002-3393-0074,"PORTLAND STATE UNIVERSITY, US",UNITED STATES OF AMERICA
"DIBBERN J, 2015",NAME:ARMIN_HEINZL,"UNIVERSITY OF MANNHEIM, DE",GERMANY
"DIBBERN J, 2015",ORCID:0000-0001-9886-9596,"UNIVERSITY OF MANNHEIM, DE",GERMANY
"DIBBERN J, 2015",ORCID:0000-0003-0980-2395,"UNIVERSITY OF MANNHEIM, DE",GERMANY
"SCHAUPP L, 2013",ORCID:0000-0002-3213-2636,"VIRGINIA TECH, US",UNITED STATES OF AMERICA
"SCHAUPP L, 2013",ORCID:0000-0002-3839-7483,"WEST VIRGINIA UNIVERSITY, US",UNITED STATES OF AMERICA
"SASSE G, 2005",NAME:EIKO_R_THIELEMANN,"LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE, GB",UNITED KINGDOM
"GARSTEN C, 1999, ORGAN STUD",NAME:CHRISTINA_GARSTEN,"STOCKHOLM UNIVERSITY, SE",SWEDEN
"DOYLE P, 1990, J CONSUM MARK",ORCID:0000-0002-1182-0034,"UNIVERSITY OF WARWICK, GB",UNITED KINGDOM
"DOMENICO M, 2014, NEW TECHNOL WORK EMPLOY",ORCID:0000-0002-0514-3276,"UNIVERSITY OF READING, GB",UNITED KINGDOM
"JENSEN P, 2014, AUST ECON REV",ORCID:0000-0001-8676-4156,NO AFFILIATION,NO COUNTRY
"DESCHAMPS M, 1998, J SMALL BUS ENTREP",NAME:GRAHAM_LINKS,"UNIVERSITY OF SASKATCHEWAN, CA",CANADA
"DESCHAMPS M, 1998, J SMALL BUS ENTREP",NAME:MICHELLE_DESCHAMPS,"RED CONSULTING (NORWAY), NO",NORWAY
"CZARNIAWSKA B, 2003, HUM RELAT",ORCID:0009-0008-7500-8716,"IESE BUSINESS SCHOOL, ES",SPAIN
"PHILLIPS B, 2002, ECON DEV Q",NAME:BRUCE_D_PHILLIPS,"FEDERATION OF SMALL BUSINESSES, GB",UNITED KINGDOM
"MCEWAN C, 2005, INT J URBAN REGIONAL",NAME:NICK_HENRY,"NEWCASTLE UNIVERSITY, GB",UNITED KINGDOM
"MCEWAN C, 2005, INT J URBAN REGIONAL",ORCID:0000-0002-3659-7473,"NEWCASTLE UNIVERSITY, GB",UNITED KINGDOM
"MCEWAN C, 2005, INT J URBAN REGIONAL",ORCID:0000-0002-6887-0788,"DURHAM UNIVERSITY, GB",UNITED KINGDOM
"CLARK K, 2010",NAME:STEPHEN_DRINKWATER,"SWANSEA UNIVERSITY, GB",UNITED KINGDOM
"CLARK K, 2010",ORCID:0000-0001-9973-8811,"UNIVERSITY OF MANCHESTER, GB",UNITED KINGDOM
"PFLUGHOEFT K, 2003, DECISION SCI",NAME:FATEMEH_ZAHEDI,NO AFFILIATION,NO COUNTRY
"PFLUGHOEFT K, 2003, DECISION SCI",NAME:MASOUD_YASAI‐ARDEKANI,NO AFFILIATION,NO COUNTRY
"PFLUGHOEFT K, 2003, DECISION SCI",NAME:EHSAN_S_SOOFI,NO AFFILIATION,NO COUNTRY
"CATNEY G, 2015",ORCID:0000-0003-3532-6572,NO AFFILIATION,NO COUNTRY
"JAMALI D, 2015",NAME:SØREN_JEPPESEN,"COPENHAGEN BUSINESS SCHOOL, DK",DENMARK
"JAMALI D, 2015",ORCID:0000-0001-9325-1391,"COPENHAGEN BUSINESS SCHOOL, DK",DENMARK
"GUNASEKARAN A, 2011, INT J PROD RES",NAME:MICHAEL_P_GRIFFIN,"UNIVERSITY OF MASSACHUSETTS DARTMOUTH, US",UNITED STATES OF AMERICA
"GUNASEKARAN A, 2011, INT J PROD RES",NAME:K_BHARATENDRA,"UNIVERSITY OF MASSACHUSETTS DARTMOUTH, US",UNITED STATES OF AMERICA
"LECHNER C, 2012",ORCID:0000-0002-3083-3105,"TBS EDUCATION, FR",FRANCE
"GALBREATH J, 2012, AUST J MANAGE",ORCID:0000-0002-1727-7618,"CURTIN UNIVERSITY, AU",AUSTRALIA
"CATNEY G, 2015",ORCID:0000-0002-9799-6355,NO AFFILIATION,NO COUNTRY
"SULAIMAN R, 2009",NAME:MOHD_SHARIFUDDIN_AHMAD,"UNIVERSITI TENAGA NASIONAL, MY",MALAYSIA
"SULAIMAN R, 2009",NAME:SITI_SALBIAH_MOHAMED_SHARIFF,"UNIVERSITI TENAGA NASIONAL, MY",MALAYSIA
"SULAIMAN R, 2009",ORCID:0000-0002-0998-9340,"UNIVERSITI TENAGA NASIONAL, MY",MALAYSIA
"DVIR D, 2010",NAME:ARIK_SADEH,"HOLON INSTITUTE OF TECHNOLOGY, IL",ISRAEL
"DVIR D, 2010",ORCID:0000-0002-2112-9749,"BEN-GURION UNIVERSITY OF THE NEGEV, IL",ISRAEL
"BECKERS P, 2013, ENTREP REGION DEV",NAME:BORIS_F_BLUMBERG,"MAASTRICHT SCHOOL OF MANAGEMENT, NL",NETHERLANDS
"BECKERS P, 2013, ENTREP REGION DEV",ORCID:0000-0002-7358-2641,"RADBOUD UNIVERSITY NIJMEGEN, NL",NETHERLANDS
"LEUNG M, 2003, ENTREP REGION DEV",ORCID:0000-0001-8507-5375,"CHINESE UNIVERSITY OF HONG KONG, CN",HONG KONG
"SNOW D, 1987, AM J SOCIOL",NAME:DAVID_A_SNOW,"THE UNIVERSITY OF TEXAS AT AUSTIN, US",UNITED STATES OF AMERICA
"CHO S, 2013, SIGNS",NAME:LESLIE_MCCALL,"NORTHWESTERN UNIVERSITY, US",UNITED STATES OF AMERICA
"MAJUMDAR S, 2001, ACAD MANAGE J",NAME:ALFRED_A_MARCUS,"UNIVERSITY OF MINNESOTA, US",UNITED STATES OF AMERICA
"MAJUMDAR S, 2001, ACAD MANAGE J",ORCID:0000-0002-8686-8200,"UNIVERSITY OF LONDON, GB",UNITED KINGDOM
"GLAVAS A, 2014, J BUS ETHICS",ORCID:0000-0002-3241-3497,"UNIVERSITY OF NOTRE DAME, US",UNITED STATES OF AMERICA
"CHO S, 2013, SIGNS",NAME:KIMBERLÉ_W_CRENSHAW,"UNIVERSITY OF CALIFORNIA, LOS ANGELES, US",UNITED STATES OF AMERICA
"CHO S, 2013, SIGNS",ORCID:0000-0002-7700-3969,"DEPAUL UNIVERSITY, US",UNITED STATES OF AMERICA
"ANTHOPOULOU T, 2010, J RURAL STUD",ORCID:0000-0002-5652-3885,"PANTEION UNIVERSITY, GR",GREECE
"JAVADIAN G, 2012",ORCID:0000-0002-1551-5838,"MORGAN STATE UNIVERSITY, US",UNITED STATES OF AMERICA
"CALÁS M, 2009, ACAD MANAGE REV",NAME:KRISTINA_A_BOURNE,"UNIVERSITY OF WISCONSIN–EAU CLAIRE, US",UNITED STATES OF AMERICA
"CALÁS M, 2009, ACAD MANAGE REV",ORCID:0000-0002-1687-7830,"UNIVERSITY OF MASSACHUSETTS AMHERST, US",UNITED STATES OF AMERICA
"CALÁS M, 2009, ACAD MANAGE REV",ORCID:0000-0003-2926-9989,"UNIVERSITY OF MASSACHUSETTS AMHERST, US",UNITED STATES OF AMERICA
"PEÑA A, 2013, INT J TOUR RES",ORCID:0000-0003-2274-7829,"UNIVERSIDAD DE GRANADA, ES",SPAIN
"DIBBERN, 2008",NAME:HEINZL,"UNIVERSITY OF MANNHEIM, DE",GERMANY
"DIBBERN, 2008",NAME:WINKLER,"UNIVERSITY OF MINNESOTA, US",UNITED STATES OF AMERICA
"DIBBERN, 2008",NAME:DIBBERN,"UNIVERSITY OF MANNHEIM, DE",GERMANY
"BOS-BROUWERS H, 2009, BUS STRATEG ENVIRON",ORCID:0000-0003-2120-2552,"VRIJE UNIVERSITEIT AMSTERDAM, NL",NETHERLANDS
"LOUCKS E, 2010",NAME:CHARLES_H_CHO,"CONCORDIA UNIVERSITY, CA",CANADA
"SIVO S, 2006",NAME:JAMES_J_JIANG,NO AFFILIATION,NO COUNTRY
"SIVO S, 2006",ORCID:0000-0001-5243-0158,NO AFFILIATION,NO COUNTRY
"SIVO S, 2006",ORCID:0000-0001-9469-4776,NO AFFILIATION,NO COUNTRY
"GILL R, 2013, HUM RELAT",NAME:REBECCA_GILL,"TEXAS A&M UNIVERSITY, US",UNITED STATES OF AMERICA
"KANDIYOTI D, 1988",NAME:DENIZ_KANDIYOTI,"RICHMOND UPON THAMES COLLEGE, GB",UNITED KINGDOM
"DÍAZ-GARCÍA C, 2011",ORCID:0000-0002-3593-9814,"UNIVERSITY OF CASTILLA-LA MANCHA, ES",SPAIN
"CLARKE C, 2009, HUM RELAT",NAME:VERONICA_HOPE_HAILEY,"DIVISION OF HUMAN RESOURCE MANAGEMENT, US",UNITED STATES OF AMERICA
"CLARKE C, 2009, HUM RELAT",ORCID:0000-0001-5737-2946,"UNIVERSITY OF THE WEST OF ENGLAND, GB",ENGLAND
"ÖZKAZANÇ‐PAN B, 2012",ORCID:0000-0002-5161-9263,"UNIVERSITY OF MASSACHUSETTS BOSTON, US",UNITED STATES OF AMERICA
"BAHARUN R, 2001",ORCID:0000-0003-4850-0170,"UNIVERSITY OF TECHNOLOGY MALAYSIA, MY",MALAYSIA
"AMINE L, 2009, ENTREP REGION DEV",NAME:KARIN_M_STAUB,"UCLOUVAIN SAINT-LOUIS BRUSSELS, BE",BELGIUM
"AMINE L, 2009, ENTREP REGION DEV",NAME:LYN_S_AMINE,"UCLOUVAIN SAINT-LOUIS BRUSSELS, BE",BELGIUM
"DELLER S, 2018, J ECON BEHAV ORGAN",ORCID:0000-0003-4457-3444,"UNIVERSITY OF WISCONSIN–MADISON, US",UNITED STATES OF AMERICA
"TLAISS H, 2018, J SMALL BUS MANAGE",ORCID:0000-0001-7755-0180,NO AFFILIATION,NO COUNTRY
"TLAISS H, 2018, J SMALL BUS MANAGE",ORCID:0000-0003-3202-5280,"THEISS RESEARCH, US",UNITED STATES OF AMERICA
"LANGLEY A, 2017, ORGAN RES METHODS",NAME:MALVINA_KLAG,"HEC MONTRÉAL, CA",CANADA
"SCHWENKEL C, 2017",ORCID:0000-0003-0186-6255,NO AFFILIATION,NO COUNTRY
"GERSHON I, 2011, CURR ANTHROPOL",ORCID:0000-0003-0447-0694,"INSTITUTE FOR SOCIAL ANTHROPOLOGY, AT",AUSTRIA
"POWELL E, 2017, ACAD MANAGE J",ORCID:0000-0003-4490-4768,"CLEMSON UNIVERSITY, US",UNITED STATES OF AMERICA
"RIDGEWAY C, 2004",ORCID:0000-0002-4597-3872,"CORNELL UNIVERSITY, US",UNITED STATES OF AMERICA
"ALSOS G, 2016, ENTREP REGION DEV",NAME:SØLVI_SOLVOLL,"NORDLAND RESEARCH INSTITUTE, NO",NORWAY
"GIAZITZOGLU A, 2015",ORCID:0000-0002-3692-4200,"ANGLIA RUSKIN UNIVERSITY, GB",UNITED KINGDOM
"MASON K, 2014, J MARK MANAGE",ORCID:0000-0002-4023-2741,"UNIVERSITY OF GOTHENBURG, SE",SWEDEN
"MASON K, 2014, J MARK MANAGE",ORCID:0000-0002-7378-7786,"LANCASTER UNIVERSITY, GB",UNITED KINGDOM
"FEREDAY J, 2006",ORCID:0000-0002-5036-4908,"UNIVERSITY OF SOUTH AUSTRALIA, AU",AUSTRALIA
"FEREDAY J, 2006",ORCID:0000-0003-2891-9599,"WOMEN'S AND CHILDREN'S HEALTH NETWORK, AU",AUSTRALIA
"KIBRIA N, 1990",ORCID:0000-0003-0691-0104,"TUFTS UNIVERSITY, US",UNITED STATES OF AMERICA
"GILL R, 2013, HUM RELAT",NAME:GREGORY_S_LARSON,"UNIVERSITY OF MONTANA, US",UNITED STATES OF AMERICA
"STRAWSER J, 2021, J SMALL BUS MANAGE",NAME:KATIA_PASSERINI,"SETON HALL UNIVERSITY, US",UNITED STATES OF AMERICA
"STRAWSER J, 2021, J SMALL BUS MANAGE",ORCID:0000-0002-9138-8682,"UNIVERSITY OF SOUTH FLORIDA, US",UNITED STATES OF AMERICA
"STRAWSER J, 2021, J SMALL BUS MANAGE",ORCID:0000-0002-3819-8206,"SETON HALL UNIVERSITY, US",UNITED STATES OF AMERICA
"ADEEKO N, 2021",ORCID:0000-0003-4171-0968,"UNIVERSITY OF NOTTINGHAM, GB",UNITED KINGDOM
"ADEEKO N, 2021",ORCID:0000-0002-8359-1453,"UNIVERSITY OF NOTTINGHAM, GB",UNITED KINGDOM
"ALKHALED S, 2021",NAME:SOPHIE_ALKHALED,"LANCASTER UNIVERSITY, GB",UNITED KINGDOM
"OJEDIRAN F, 2020",ORCID:0000-0002-6552-4804,"LANCASTER UNIVERSITY, GB",UNITED KINGDOM
"SAXENA G, 2020, J SUSTAIN TOUR",NAME:SULTANUL_CHOWDHURY,"UNIVERSITY OF HULL, GB",UNITED KINGDOM
"SAXENA G, 2020, J SUSTAIN TOUR",ORCID:0000-0002-2968-5811,"INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG, BD",BANGLADESH
"NGUYEN H, 2020",NAME:LINH_PHUONG_VO,"GRADUATE INSTITUTE OF INTERNATIONAL AND DEVELOPMENT STUDIES, CH",SWITZERLAND
"NGUYEN H, 2020",ORCID:0000-0002-1369-4107,"FOREIGN TRADE UNIVERSITY, VN",VIET NAM
"NGUYEN H, 2020",ORCID:0000-0002-1248-1257,"FOREIGN TRADE UNIVERSITY, VN",VIET NAM
"NGUYEN H, 2020",ORCID:0000-0002-9643-1678,"FOREIGN TRADE UNIVERSITY, VN",VIET NAM
"DALTON B, 2018, ORGANIZATION",ORCID:0000-0002-9507-1447,"UNIVERSITY OF TECHNOLOGY SYDNEY, AU",AUSTRALIA
"DELLER S, 2018, J ECON BEHAV ORGAN",NAME:BJORN_MARKESON,"SMITH COLLEGE, US",UNITED STATES OF AMERICA
"DELLER S, 2018, J ECON BEHAV ORGAN",NAME:TESSA_CONROY,"UNIVERSITY OF WISCONSIN–MADISON, US",UNITED STATES OF AMERICA
"ÁNH N, 2016",NAME:HOANG_THI_HUONG_GIANG,NO AFFILIATION,NO COUNTRY
"ÁNH N, 2016",ORCID:0000-0003-0909-3269,"FOREIGN TRADE UNIVERSITY, VN",VIET NAM
"GIGLIERANO J, 2011",NAME:ROBERT_P_VITALE,NO AFFILIATION,NO COUNTRY
"GIGLIERANO J, 2011, INNOV MARK",NAME:R_VITALE,NO AFFILIATION,NO COUNTRY
"HACKMAN J, 1979, ADM SCI Q",NAME:ROBERT_L_KAHN,NO AFFILIATION,NO COUNTRY
"HACKMAN J, 1979, ADM SCI Q",NAME:DANIEL_KATZ,NO AFFILIATION,NO COUNTRY
"KASOUF C, 1997, IND MARK MANAGE",NAME:KEVIN_CELUCH,NO AFFILIATION,NO COUNTRY
"ZAYER L, 2017",NAME:LAUREL_STEINFIELD,NO AFFILIATION,NO COUNTRY
"ZAYER L, 2017",NAME:JON_LITTLEFIELD,NO AFFILIATION,NO COUNTRY
"ZAYER L, 2017",NAME:WENDY_HEIN,NO AFFILIATION,NO COUNTRY
"ZAYER L, 2017",NAME:CATHERINE_A_COLEMAN,NO AFFILIATION,NO COUNTRY
"ZAYER L, 2017",ORCID:0000-0002-4981-2881,NO AFFILIATION,NO COUNTRY
"DEUTSCH F, 2007",NAME:FRANCINE_M_DEUTSCH,"MOUNT HOLYOKE COLLEGE, US",UNITED STATES OF AMERICA
"WEST C, 1987",NAME:DON_H_ZIMMERMAN,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA, US",UNITED STATES OF AMERICA
"WEST C, 1987",NAME:CANDACE_WEST,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ, US",UNITED STATES OF AMERICA
"BALLESTRIN L, 2022",ORCID:0000-0001-6787-8406,"UNIVERSIDADE FEDERAL DE PELOTAS, BR",GERMANY
"QUANG T, 2023, TOUR HOSP RES",ORCID:0000-0003-4599-2202,"TRƯỜNG ĐH NGUYỄN TẤT THÀNH, VN",VIET NAM
"OMRAN W, 2023",ORCID:0000-0001-5021-3563,"QUEEN'S UNIVERSITY BELFAST, GB",UNITED KINGDOM
"BODDINGTON M, 2023",ORCID:0000-0003-1050-6278,"THE UNIVERSITY OF SYDNEY, AU",AUSTRALIA
"WANG M, 2023, TOUR MANAG",NAME:RUI_LI,"HUAQIAO UNIVERSITY, CN",CHINA
"WANG M, 2023, TOUR MANAG",ORCID:0000-0001-7698-6927,"HUAQIAO UNIVERSITY, CN",CHINA
"NORDMARKEN S, 2023",ORCID:0000-0003-1815-0560,"GEORGIA STATE UNIVERSITY, US",UNITED STATES OF AMERICA
"GIAZITZOGLU A, 2023, J BUS RES",ORCID:0000-0001-7646-7668,"UNIVERSITY OF CENTRAL LANCASHIRE, GB",UNITED KINGDOM
"SIMBA A, 2023, J BUS RES",ORCID:0000-0002-8271-2778,NO AFFILIATION,NO COUNTRY
"SIMBA A, 2023, J BUS RES",ORCID:0000-0002-0121-7231,"NOTTINGHAM TRENT UNIVERSITY, GB",UNITED KINGDOM
"KACAR S, 2023, ENTREP REGION DEV",ORCID:0000-0002-2503-8035,"RADBOUD UNIVERSITY NIJMEGEN, NL",NETHERLANDS
"ARSHED N, 2022",ORCID:0000-0002-7319-0189,"UNIVERSITY OF DUNDEE, GB",UNITED KINGDOM
"ARSHED N, 2022",ORCID:0000-0002-6775-1840,"UNIVERSITY OF DUNDEE, GB",UNITED KINGDOM
"IMAS J, 2022",ORCID:0000-0001-9166-0263,"LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE, GB",UNITED KINGDOM
"IMAS J, 2022",ORCID:0000-0003-2947-8086,"KINGSTON UNIVERSITY, GB",UNITED KINGDOM
"RAJOANA J, 2022, ANN TOUR RES",ORCID:0000-0002-4747-8648,"TEESSIDE UNIVERSITY, GB",UNITED KINGDOM
"ÁNH N, 2016",NAME:DU_VU_TUAN,NO AFFILIATION,NO COUNTRY
"MOHAN A, 2025",NAME:KULDEEP_SRIVASTAVA,"UNIVERSITY OF LUCKNOW, IN",INDIA
"MOHAN A, 2025",ORCID:0009-0008-8270-8673,"UNIVERSITY OF LUCKNOW, IN",INDIA
"MCCARTHY I, 2006, J PROD INNOVAT MANAG",NAME:CHRISTEN_ROSE‐ANDERSSEN,NO AFFILIATION,NO COUNTRY
"MCCARTHY I, 2006, J PROD INNOVAT MANAG",NAME:PETER_M_ALLEN,"CRANFIELD UNIVERSITY, GB",UNITED KINGDOM
"MCCARTHY I, 2006, J PROD INNOVAT MANAG",ORCID:0000-0003-4813-9346,"DURHAM UNIVERSITY, GB",UNITED KINGDOM
"MCCARTHY I, 2006, J PROD INNOVAT MANAG",ORCID:0000-0003-3330-0977,"SIMON FRASER UNIVERSITY, CA",CANADA
"SCHWANDT T, 1996, EVAL PROGRAM PLANN",ORCID:0000-0002-9575-3499,NO AFFILIATION,NO COUNTRY
"GIAZITZOGLU A, 2024, ENTREP REGION DEV",ORCID:0000-0002-8369-3636,"UNIVERSITY OF WESTERN AUSTRALIA, AU",AUSTRALIA
"KIMBU A, 2024, J SUSTAIN TOUR",ORCID:0000-0002-0612-0797,"UNIVERSITY OF YORK, GB",UNITED KINGDOM
"KIMBU A, 2024, J SUSTAIN TOUR",ORCID:0000-0001-8505-6705,"UNIVERSITY OF SURREY, GB",UNITED KINGDOM
"QUANG T, 2023, TOUR HOSP RES",NAME:THUONG_THU-DO,"UNIVERSITÉ LAVAL, CA",CANADA
"QUANG T, 2023, TOUR HOSP RES",NAME:TUAN_NGOC_DOAN,"TRƯỜNG ĐH NGUYỄN TẤT THÀNH, VN",VIET NAM
"QUANG T, 2023, TOUR HOSP RES",NAME:TRANG_M_LE,"VAN LANG UNIVERSITY, VN",VIET NAM
"QUANG T, 2023, TOUR HOSP RES",NAME:NGOC_THACH_THANH_NGUYEN,"VAN LANG UNIVERSITY, VN",VIET NAM
"QUANG T, 2023, TOUR HOSP RES",NAME:EROSE_STHAPIT,"WOXSEN SCHOOL OF BUSINESS, IN",INDIA
"QUANG T, 2023, TOUR HOSP RES",ORCID:0000-0002-1650-3900,NO AFFILIATION,NO COUNTRY
"WATKINS A, 2015, RES POLICY",ORCID:0000-0001-5228-4242,"THE OPEN UNIVERSITY, GB",UNITED KINGDOM
"WATKINS A, 2015, RES POLICY",ORCID:0000-0003-4500-3398,"THE OPEN UNIVERSITY, GB",UNITED KINGDOM
"BERG‐SCHLOSSER D, 2009",NAME:CHARLES_C_RAGIN,NO AFFILIATION,NO COUNTRY
"BERG‐SCHLOSSER D, 2009",ORCID:0000-0001-7931-5408,NO AFFILIATION,NO COUNTRY
"BERG‐SCHLOSSER D, 2009",ORCID:0000-0001-9836-5056,NO AFFILIATION,NO COUNTRY
"BERG‐SCHLOSSER D, 2009",ORCID:0000-0002-2759-6807,NO AFFILIATION,NO COUNTRY
"MALERBA F, 2004",ORCID:0000-0003-4083-2365,"BOCCONI UNIVERSITY, IT",ITALY
"CARREÓN J, 2015",ORCID:0000-0002-5395-5324,NO AFFILIATION,NO COUNTRY
"CARREÓN J, 2015",ORCID:0000-0003-3825-0956,NO AFFILIATION,NO COUNTRY
"SAXENA G, 2025, J SUSTAIN TOUR",NAME:SUN_YI,"UNIVERSITY OF HULL, GB",UNITED KINGDOM
"ALTINAY L, 2025, TOUR MANAG",NAME:SIAMAK_SEYFI,"TAYLOR'S UNIVERSITY, MY",MALAYSIA
"ALTINAY L, 2025, TOUR MANAG",ORCID:0000-0002-2427-7958,"UNIVERSITY OF BEDFORDSHIRE, GB",UNITED KINGDOM
"ALTINAY L, 2025, TOUR MANAG",ORCID:0000-0001-9604-8356,"UNIVERSITY OF KYRENIA, CY",CYPRUS
"UKIL M, 2025",ORCID:0000-0002-1415-7725,"KING ABDULAZIZ UNIVERSITY, SA",SAUDI ARABIA
"UKIL M, 2025",ORCID:0000-0003-4498-1720,"KING FAHD UNIVERSITY OF PETROLEUM AND MINERALS, SA",SAUDI ARABIA
"UKIL M, 2025",ORCID:0000-0003-2128-1115,"KING FAHD UNIVERSITY OF PETROLEUM AND MINERALS, SA",SAUDI ARABIA
"HOFFER C, 1975, ACAD MANAGE J",NAME:C_W_HOFFER,NO AFFILIATION,NO COUNTRY
"PIETERS C, 2022, J MARKETING RES",NAME:AURÉLIE_LEMMENS,NO AFFILIATION,NO COUNTRY
"MAN T, 2002, J BUS VENTUR",NAME:THERESA_LAU,"HONG KONG POLYTECHNIC UNIVERSITY, HK",HONG KONG
"MAN T, 2002, J BUS VENTUR",ORCID:0000-0002-9933-0207,"HONG KONG POLYTECHNIC UNIVERSITY, HK",HONG KONG
"VEN A, 1984",NAME:ROBERT_DRAZIN,NO AFFILIATION,NO COUNTRY
"USLAY N, 2014, J RES MARK ENTREP",NAME:NELSON_OLY_NDUBISI_AND_CAN_USLAY,NO AFFILIATION,NO COUNTRY
"MCGEE J, 2022, J SMALL BUS MANAGE",NAME:RYAN_TERRY,"TEXAS A&M UNIVERSITY – CORPUS CHRISTI, US",UNITED STATES OF AMERICA
"DAIM T, 2005, TECHNOL FORECAST SOC CHANGE",ORCID:0000-0003-1432-8958,"INTEL (UNITED STATES), US",UNITED STATES OF AMERICA
"HUYGHE A, 2013, SMALL BUS ECON",NAME:EVILA_PIVA,"POLITECNICO DI MILANO, IT",ITALY
"HUYGHE A, 2013, SMALL BUS ECON",ORCID:0000-0003-0862-2624,"GHENT UNIVERSITY, BE",BELGIUM
"HUYGHE A, 2013, SMALL BUS ECON",ORCID:0000-0002-7738-8838,"GHENT UNIVERSITY, BE",BELGIUM
"HOBDAY M, 2005, IND CORP CHANGE",NAME:MICHAEL_HOBDAY,NO AFFILIATION,NO COUNTRY
"MANJÓN J, 2012",NAME:M_ELENA_ROMERO‐MERINO,"UNIVERSIDAD DE BURGOS, ES",SPAIN
"MANJÓN J, 2012",ORCID:0000-0003-0920-4950,"UNIVERSIDAD EUROPEA DE MADRID, ES",SPAIN
"WATKINS A, 2015, RES POLICY",ORCID:0000-0002-2704-0542,"THE OPEN UNIVERSITY, GB",UNITED KINGDOM
"WATKINS A, 2015, RES POLICY",ORCID:0000-0003-1570-1910,"THE OPEN UNIVERSITY, GB",UNITED KINGDOM
"BERGEK A, 2008, RES POLICY",ORCID:0000-0001-8110-8459,"LINKÖPING UNIVERSITY, SE",SWEDEN
"SAPSED J, 2007, RES POLICY",NAME:ANDREW_GRANTHAM,"UNIVERSITY OF SUSSEX, GB",UNITED KINGDOM
"SAPSED J, 2007, RES POLICY",ORCID:0009-0006-9077-2611,"UNIVERSITY OF BRIGHTON, GB",UNITED KINGDOM
"DESMARCHELIER P, 2008",NAME:ELIZABETH_SZABO,NO AFFILIATION,NO COUNTRY
"DESMARCHELIER P, 2008",NAME:PATRICIA_DESMARCHELIER,NO AFFILIATION,NO COUNTRY
"CARLSSON B, 1991, J EVOL ECON",ORCID:0000-0002-3227-7771,"LUND UNIVERSITY, SE",SWEDEN
"ALLEN J, 2007, R&D MANAGE",NAME:PHIL_GAMLEN,NO AFFILIATION,NO COUNTRY
"ALLEN J, 2007, R&D MANAGE",ORCID:0000-0002-6915-3975,"UNIVERSITY OF MANCHESTER, GB",UNITED KINGDOM
"ALLEN J, 2007, R&D MANAGE",ORCID:0000-0002-3894-4854,"UNIVERSITY OF MANCHESTER, GB",UNITED KINGDOM
"DHANARAJ C, 2006, ACAD MANAGE REV",ORCID:0009-0004-4692-5022,"TEMPLE UNIVERSITY, US",UNITED STATES OF AMERICA
"KLERKX L, 2010, AGR SYST",ORCID:0000-0003-1146-9413,"UNIVERSITY OF AMSTERDAM, NL",NETHERLANDS
"BATTERINK M, 2010, ENTREP REGION DEV",NAME:SWF_OMTA,"WAGENINGEN UNIVERSITY & RESEARCH, NL",NETHERLANDS
"BATTERINK M, 2010, ENTREP REGION DEV",NAME:EFM_WUBBEN,"WAGENINGEN UNIVERSITY & RESEARCH, NL",NETHERLANDS
"BATTERINK M, 2010, ENTREP REGION DEV",ORCID:0000-0002-3287-1076,"WAGENINGEN UNIVERSITY & RESEARCH, NL",NETHERLANDS
"HEKKERT M, 2006, TECHNOL FORECAST SOC CHANGE",NAME:STEFAN_KUHLMANN,"UTRECHT UNIVERSITY, NL",NETHERLANDS
"BAUWERAERTS J, 2021, J SMALL BUS MANAGE",ORCID:0000-0002-2296-5984,"IULM UNIVERSITY, IT",ITALY
"BAUWERAERTS J, 2021, J SMALL BUS MANAGE",ORCID:0000-0002-1844-5994,"LIBERA UNIVERSITÀ INTERNAZIONALE DEGLI STUDI SOCIALI GUIDO CARLI, IT",ITALY
"BAUWERAERTS J, 2021, J SMALL BUS MANAGE",ORCID:0000-0001-9377-5494,"UNIVERSITY OF MONS, BE",BELGIUM
"PIETERS C, 2022, J MARKETING RES",ORCID:0000-0001-5567-6401,"COPENHAGEN BUSINESS SCHOOL, DK",DENMARK
